IdAlumno,Nivel_academico,Facultad,Grado,Sede,Sexo,Promedio_final,Creditos_acumulados,Anio_matricula,Anio_tramite,Tipo_estudio,Fecha_egreso,Anio_egreso,Semestre_egreso
8423,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.62,52,2022,2024,REGULAR,2024-01-11,2024,20241
8424,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.5,52,2022,2024,REGULAR,2024-01-11,2024,20241
8425,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.63,52,2019,2024,REGULAR,2024-01-11,2024,20241
8426,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.19,52,2022,2024,REGULAR,2024-01-11,2024,20241
8427,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.9,52,2022,2024,REGULAR,2024-01-11,2024,20241
8428,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8429,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8430,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.1,52,2022,2024,REGULAR,2024-01-11,2024,20241
8431,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.94,52,2022,2024,REGULAR,2024-01-11,2024,20241
8432,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8433,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.21,52,2022,2024,REGULAR,2024-01-11,2024,20241
8434,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8435,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.5,52,2022,2024,REGULAR,2024-01-11,2024,20241
8436,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.6,52,2022,2024,REGULAR,2024-01-11,2024,20241
8437,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.21,52,2022,2024,REGULAR,2024-01-11,2024,20241
8438,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8439,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.13,52,2022,2024,REGULAR,2024-01-11,2024,20241
8440,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.87,52,2022,2024,REGULAR,2024-01-11,2024,20241
8441,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.92,52,2022,2024,REGULAR,2024-01-11,2024,20241
8442,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.0,52,2022,2024,REGULAR,2024-01-11,2024,20241
8443,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8444,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,18.12,52,2022,2024,REGULAR,2024-01-11,2024,20241
8445,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.75,52,2022,2024,REGULAR,2024-01-11,2024,20241
8446,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,15.02,52,2022,2024,REGULAR,2024-01-11,2024,20241
8447,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.92,52,2022,2024,REGULAR,2024-01-11,2024,20241
8448,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.4,52,2017,2024,REGULAR,2024-01-11,2024,20241
8449,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.15,52,2022,2024,REGULAR,2024-01-11,2024,20241
8450,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.46,52,2022,2024,REGULAR,2024-01-11,2024,20241
8451,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.21,52,2022,2024,REGULAR,2024-01-11,2024,20241
8452,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.33,52,2022,2024,REGULAR,2024-01-11,2024,20241
8453,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.85,52,2022,2024,REGULAR,2024-01-11,2024,20241
8454,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.31,52,2022,2024,REGULAR,2024-01-11,2024,20241
8455,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.0,52,2022,2024,REGULAR,2024-01-11,2024,20241
8456,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.29,52,2022,2024,REGULAR,2024-01-11,2024,20241
8457,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.19,52,2017,2024,REGULAR,2024-01-11,2024,20241
8458,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8459,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.04,52,2022,2024,REGULAR,2024-01-11,2024,20241
8460,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.1,52,2022,2024,REGULAR,2024-01-11,2024,20241
8461,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8462,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.38,52,2022,2024,REGULAR,2024-01-11,2024,20241
8463,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.15,52,2022,2024,REGULAR,2024-01-11,2024,20241
8464,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.46,52,2022,2024,REGULAR,2024-01-11,2024,20241
8465,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.42,52,2022,2024,REGULAR,2024-01-11,2024,20241
8466,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8467,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.1,52,2022,2024,REGULAR,2024-01-11,2024,20241
8468,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.96,52,2022,2024,REGULAR,2024-01-11,2024,20241
8469,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.29,52,2022,2024,REGULAR,2024-01-11,2024,20241
8470,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.17,52,2022,2024,REGULAR,2024-01-11,2024,20241
8471,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8472,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.0,52,2022,2024,REGULAR,2024-01-11,2024,20241
8473,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.15,52,2022,2024,REGULAR,2024-01-11,2024,20241
8474,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.73,52,2022,2024,REGULAR,2024-01-11,2024,20241
8475,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.69,64,2007,2024,REGULAR,2024-06-05,2024,20241
8476,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.4,52,2020,2024,REGULAR,2024-01-11,2024,20241
8477,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.0,52,2022,2024,REGULAR,2024-01-11,2024,20241
8478,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8479,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8480,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.27,52,2022,2024,REGULAR,2024-01-11,2024,20241
8481,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8482,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.42,52,2022,2024,REGULAR,2024-01-11,2024,20241
8483,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8484,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.46,52,2022,2024,REGULAR,2024-01-11,2024,20241
8485,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8486,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.4,52,2017,2024,REGULAR,2024-01-11,2024,20241
8487,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.6,52,2022,2024,REGULAR,2024-01-11,2024,20241
8488,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8489,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.4,52,2022,2024,REGULAR,2024-01-11,2024,20241
8490,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.92,52,2022,2024,REGULAR,2024-01-11,2024,20241
8491,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.23,52,2022,2024,REGULAR,2024-01-11,2024,20241
8492,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.38,52,2022,2024,REGULAR,2024-01-11,2024,20241
8493,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.19,52,2019,2024,REGULAR,2024-01-11,2024,20241
8494,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.5,52,2022,2024,REGULAR,2024-01-11,2024,20241
8495,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,15.62,52,2022,2024,REGULAR,2024-01-11,2024,20241
8496,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.62,52,2022,2024,REGULAR,2024-01-11,2024,20241
8497,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8498,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.81,52,2022,2024,REGULAR,2024-01-11,2024,20241
8499,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.63,52,2022,2024,REGULAR,2024-01-11,2024,20241
8500,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.37,52,2022,2024,REGULAR,2024-01-11,2024,20241
8501,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8502,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.42,52,2022,2024,REGULAR,2024-01-11,2024,20241
8503,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.65,52,2022,2024,REGULAR,2024-01-11,2024,20241
8504,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.27,52,2022,2024,REGULAR,2024-01-11,2024,20241
8505,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.83,52,2022,2024,REGULAR,2024-01-11,2024,20241
8506,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.98,52,2015,2024,REGULAR,2024-01-11,2024,20241
8507,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8508,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.33,52,2022,2024,REGULAR,2024-01-11,2024,20241
8509,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.79,52,2022,2024,REGULAR,2024-01-11,2024,20241
8510,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,15.88,52,2022,2024,REGULAR,2024-01-11,2024,20241
8511,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.5,52,2022,2024,REGULAR,2024-01-11,2024,20241
8512,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.38,52,2022,2024,REGULAR,2024-01-11,2024,20241
8513,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.06,52,2022,2024,REGULAR,2024-01-11,2024,20241
8514,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.27,52,2022,2024,REGULAR,2024-01-11,2024,20241
8515,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8516,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.75,52,2022,2024,REGULAR,2024-01-11,2024,20241
8517,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.4,52,2022,2024,REGULAR,2024-01-11,2024,20241
8518,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.56,52,2022,2024,REGULAR,2024-01-11,2024,20241
8519,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.52,52,2022,2024,REGULAR,2024-01-11,2024,20241
8520,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.06,52,2022,2024,REGULAR,2024-01-11,2024,20241
8521,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,15.94,52,2022,2024,REGULAR,2024-01-16,2024,20241
8522,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.75,52,2022,2024,REGULAR,2024-01-11,2024,20241
8523,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.24,52,2021,2024,REGULAR,2024-01-11,2024,20241
8524,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.04,52,2016,2024,REGULAR,2024-01-11,2024,20241
8525,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.69,52,2015,2024,REGULAR,2024-01-11,2024,20241
8526,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.83,52,2022,2024,REGULAR,2024-01-11,2024,20241
8527,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.15,52,2022,2024,REGULAR,2024-01-11,2024,20241
8528,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.81,52,2022,2024,REGULAR,2024-01-11,2024,20241
8529,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.46,52,2022,2024,REGULAR,2024-01-11,2024,20241
8530,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8531,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.58,52,2022,2024,REGULAR,2024-01-11,2024,20241
8532,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.73,52,2022,2024,REGULAR,2024-01-11,2024,20241
8533,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.21,52,2022,2024,REGULAR,2024-01-11,2024,20241
8534,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,15.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8535,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.4,52,2022,2024,REGULAR,2024-01-11,2024,20241
8536,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.37,52,2022,2024,REGULAR,2024-01-11,2024,20241
8537,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.81,52,2022,2024,REGULAR,2024-01-11,2024,20241
8538,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.73,52,2022,2024,REGULAR,2024-01-11,2024,20241
8539,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.65,52,2022,2024,REGULAR,2024-01-11,2024,20241
8540,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8541,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.38,52,2022,2024,REGULAR,2024-01-11,2024,20241
8542,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,18.13,52,2022,2024,REGULAR,2024-01-11,2024,20241
8543,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8544,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.42,52,2022,2024,REGULAR,2024-01-11,2024,20241
8545,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.12,52,2022,2024,REGULAR,2024-01-11,2024,20241
8546,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.71,52,2022,2024,REGULAR,2024-01-11,2024,20241
8547,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.48,52,2022,2024,REGULAR,2024-01-11,2024,20241
8548,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.5,52,2022,2024,REGULAR,2024-01-11,2024,20241
8549,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.81,52,2022,2024,REGULAR,2024-01-11,2024,20241
8550,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.58,52,2022,2024,REGULAR,2024-01-11,2024,20241
8551,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.73,52,2022,2024,REGULAR,2024-01-11,2024,20241
8552,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8553,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.65,52,2022,2024,REGULAR,2024-01-11,2024,20241
8554,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.13,52,2022,2024,REGULAR,2024-01-11,2024,20241
8555,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.25,52,2022,2024,REGULAR,2024-01-11,2024,20241
8556,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.19,52,2022,2024,REGULAR,2024-01-11,2024,20241
8557,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,15.27,52,2022,2024,REGULAR,2024-01-11,2024,20241
8558,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.33,52,2022,2024,REGULAR,2024-01-11,2024,20241
8559,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.85,52,2022,2024,REGULAR,2024-01-11,2024,20241
8560,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.4,52,2022,2024,REGULAR,2024-01-11,2024,20241
8561,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.33,52,2022,2024,REGULAR,2024-01-11,2024,20241
8562,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.33,52,2022,2024,REGULAR,2024-01-11,2024,20241
8563,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.29,52,2022,2024,REGULAR,2024-01-11,2024,20241
8564,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.17,52,2022,2024,REGULAR,2024-01-11,2024,20241
8565,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.58,52,2022,2024,REGULAR,2024-01-11,2024,20241
8566,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.33,52,2022,2024,REGULAR,2024-01-11,2024,20241
8567,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.56,52,2013,2024,REGULAR,2024-01-11,2024,20241
8568,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.0,52,2022,2024,REGULAR,2024-01-11,2024,20241
8569,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8570,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.27,52,2022,2024,REGULAR,2024-01-11,2024,20241
8571,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.56,52,2022,2024,REGULAR,2024-01-11,2024,20241
8572,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.15,52,2022,2024,REGULAR,2024-01-11,2024,20241
8573,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8574,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8575,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.48,52,2022,2024,REGULAR,2024-01-11,2024,20241
8576,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.12,52,2022,2024,REGULAR,2024-01-11,2024,20241
8577,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.31,52,2022,2024,REGULAR,2024-01-11,2024,20241
8578,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,14.88,52,2022,2024,REGULAR,2024-01-11,2024,20241
8579,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.96,52,2022,2024,REGULAR,2024-01-11,2024,20241
8580,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.48,52,2022,2024,REGULAR,2024-01-11,2024,20241
8581,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.33,52,2022,2024,REGULAR,2024-01-11,2024,20241
8582,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.85,52,2022,2024,REGULAR,2024-01-11,2024,20241
8583,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.63,52,2022,2024,REGULAR,2024-01-11,2024,20241
8584,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.08,52,2022,2024,REGULAR,2024-01-11,2024,20241
8585,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.73,52,2022,2024,REGULAR,2024-01-11,2024,20241
